DBN,Cohort,Total Enrolled,Total Present,Average Attendance
11X121,2008,153086.0,142005.0,0.9276158499144271
11X127,2006,155558.0,140834.0,0.9053472016868306
11X127,2007,121029.0,110696.0,0.9146237678572904
11X127,2008,130708.0,118459.0,0.9062872968754782
11X135,2006,135099.0,119830.0,0.8869791782322594
11X142,2006,196180.0,174437.0,0.8891681109185442
11X142,2007,196538.0,179388.0,0.9127395211104214
11X142,2008,188361.0,171567.0,0.9108414162167328
11X144,2006,220440.0,194591.0,0.8827390673199056
11X144,2007,199376.0,176309.0,0.8843040285691357
11X144,2008,199327.0,177719.0,0.8915952179082614
11X153,2006,109172.0,101653.0,0.9311270289085113
11X153,2007,109972.0,103449.0,0.9406849016113192
11X153,2008,105706.0,98934.0,0.9359355192704293
11X160,2006,100028.0,93237.0,0.9321090094773463
11X160,2007,95527.0,89447.0,0.9363530729531965
11X160,2008,90103.0,83790.0,0.9299357402084282
11X175,2006,75094.0,70815.0,0.943018084001385
11X175,2007,73304.0,69388.0,0.946578631452581
11X175,2008,70593.0,66884.0,0.9474593798251951
11X178,2006,90761.0,84239.0,0.9281409415938564
11X178,2007,90226.0,85034.0,0.9424556114645446
11X178,2008,87426.0,81596.0,0.9333150321414682
11X180,2006,191996.0,173513.0,0.903732369424363
11X180,2007,143034.0,130905.0,0.9152019799488234
11X180,2008,124584.0,113234.0,0.9088968085789507
11X181,2006,135259.0,124943.0,0.9237315077000421
11X181,2007,114079.0,107049.0,0.9383760376581141
11X181,2008,104835.0,98006.0,0.934859541183765
11X189,2007,60078.0,53570.0,0.8916741569293252
11X189,2008,76765.0,69079.0,0.8998762456848824
11X194,2006,227039.0,206911.0,0.9113456278436745
11X194,2007,234428.0,216326.0,0.9227822615045984
11X194,2008,237639.0,219693.0,0.9244820925858129
11X249,2006,46312.0,39252.0,0.8475557091034721
11X249,2007,59313.0,51803.0,0.8733835752701768
11X249,2008,58425.0,51940.0,0.8890029952931108
11X253,2006,57082.0,49343.0,0.8644231106128026
11X253,2007,73449.0,66577.0,0.9064384811229561
11X253,2008,74528.0,67308.0,0.903123658222413
11X265,2006,53100.0,43995.0,0.8285310734463277
11X265,2007,71820.0,58101.0,0.8089807852965748
11X265,2008,69318.0,58584.0,0.8451484462910067
11X270,2008,97833.0,80965.0,0.8275837396379545
11X272,2006,76917.0,70558.0,0.9173264687910345
11X272,2007,105686.0,96188.0,0.9101300077588328
11X272,2008,94793.0,85109.0,0.8978405578470984
11X275,2006,55007.0,48320.0,0.8784336538985947
11X275,2007,75727.0,66707.0,0.8808879263670818
11X275,2008,82588.0,71600.0,0.8669540369060881
11X287,2006,40895.0,37622.0,0.9199657659860618
11X287,2007,63659.0,57491.0,0.9031087513156034
11X287,2008,63255.0,56713.0,0.8965773456643743
11X288,2006,74498.0,65287.0,0.8763590968885071
11X288,2007,78161.0,67282.0,0.8608129373984468
11X288,2008,76977.0,67112.0,0.8718448367694246
11X289,2006,74578.0,69060.0,0.9260103515782134
11X289,2007,103104.0,93877.0,0.9105078367473619
11X289,2008,87954.0,79417.0,0.9029378993564818
11X290,2006,65627.0,55996.0,0.8532463772532647
11X290,2007,73159.0,60893.0,0.8323377848248336
11X290,2008,80105.0,66528.0,0.8305099556831659
11X299,2006,65099.0,54503.0,0.8372325227730073
11X299,2007,71688.0,60346.0,0.8417866309563665
11X299,2008,73639.0,63617.0,0.8639036380178982
11X322,2006,37388.0,34703.0,0.9281855140686851
11X322,2007,60510.0,55272.0,0.9134357957362419
11X322,2008,100002.0,93685.0,0.9368312633747325
11X326,2006,36294.0,32823.0,0.9043643577450818
11X326,2007,61960.0,57279.0,0.9244512588766947
11X326,2008,86392.0,78954.0,0.9139040651912214
11X370,2007,26471.0,23656.0,0.8936572097767368
11X370,2008,55164.0,48101.0,0.871963599448916
11X372,2007,27032.0,25146.0,0.9302308375258952
11X372,2008,49034.0,45914.0,0.9363706815678917
11X415,2006,291743.0,216856.0,0.743311750410464
11X415,2007,247353.0,200494.0,0.8105581901169584
11X415,2008,233705.0,193993.0,0.8300763783402152
11X416,2006,4001.0,4001.0,1.0
11X416,2007,3885.0,3885.0,1.0
11X416,2008,3822.0,3822.0,1.0
11X417,2006,56121.0,17433.0,0.310632383599722
11X417,2007,43765.0,20611.0,0.4709471038501085
11X417,2008,43456.0,21125.0,0.48612389543446244
11X418,2006,59931.0,52934.0,0.8832490697635614
11X418,2007,56969.0,50696.0,0.8898874826660114
11X418,2008,60442.0,54598.0,0.9033122663048874
11X425,2006,106259.0,81476.0,0.7667679914171976
11X455,2006,491593.0,406340.0,0.8265780839027407
11X455,2007,447271.0,384466.0,0.859581774807667
11X455,2008,398709.0,329060.0,0.8253136999666424
11X513,2006,42297.0,39378.0,0.930988013334279
11X513,2007,45988.0,42915.0,0.9331782204053232
11X513,2008,45881.0,42421.0,0.9245875198884069
11X514,2006,45644.0,38373.0,0.8407019542546665
11X514,2007,53862.0,47227.0,0.8768148230663547
11X514,2008,54844.0,44870.0,0.8181387207351761
11X541,2006,67240.0,51590.0,0.7672516359309934
11X541,2007,68619.0,53311.0,0.7769130998702983
11X541,2008,74935.0,60347.0,0.8053246146660439
11X542,2006,75160.0,67571.0,0.899028738690793
11X542,2007,76425.0,68786.0,0.9000457965325482
11X542,2008,78436.0,70152.0,0.8943852312713549
11X544,2006,72603.0,65641.0,0.9041086456482514
11X544,2007,72292.0,65062.0,0.8999889337686051
11X544,2008,81104.0,71798.0,0.8852584336160978
11X545,2006,66573.0,59521.0,0.8940711699938414
11X545,2007,63492.0,57854.0,0.9112014112014112
11X545,2008,66393.0,58814.0,0.8858463994698236
12X006,2006,138466.0,122091.0,0.8817399217136337
12X006,2007,141364.0,124062.0,0.8776067457061204
12X006,2008,136122.0,120657.0,0.8863886807422753
12X044,2006,70778.0,62325.0,0.8805702336884342
12X044,2007,68427.0,60514.0,0.8843585134522922
12X044,2008,67560.0,60196.0,0.8910005920663114
12X047,2006,210218.0,190067.0,0.904142366495733
12X047,2007,208419.0,191546.0,0.9190428895638114
12X047,2008,208087.0,191705.0,0.9212733135659604
12X050,2006,113514.0,100626.0,0.8864633437285269
12X050,2007,115283.0,102944.0,0.892967740256586
12X050,2008,102657.0,90558.0,0.8821415003360706
12X057,2006,89317.0,80746.0,0.9040384249359025
12X057,2007,91868.0,83377.0,0.9075739103931728
12X057,2008,84878.0,76578.0,0.9022125874784985
12X061,2006,71166.0,65451.0,0.9196947980777338
12X061,2007,68447.0,63002.0,0.9204493988049147
12X061,2008,64814.0,60103.0,0.9273150862467985
12X066,2006,102068.0,91469.0,0.8961574636516831
12X066,2007,108067.0,98611.0,0.9124987276411856
12X066,2008,107195.0,97656.0,0.9110126405149493
12X067,2006,154863.0,138723.0,0.8957788496929544
12X067,2007,129913.0,116640.0,0.8978316257803299
12X067,2008,133491.0,119195.0,0.8929066379006825
12X092,2006,110331.0,98355.0,0.8914538978165701
12X092,2007,102706.0,91784.0,0.8936576246762604
12X092,2008,96704.0,84990.0,0.8788674718729318
12X098,2006,89078.0,78922.0,0.8859875614629875
12X098,2007,83671.0,73519.0,0.8786676387278747
12X098,2008,77977.0,69938.0,0.896905497774985
12X102,2006,233730.0,209427.0,0.8960210499294057
12X102,2007,206810.0,185389.0,0.8964218364682559
12X102,2008,188379.0,169253.0,0.8984706363235817
12X129,2006,94615.0,79958.0,0.8450879881625535
12X129,2007,87217.0,76759.0,0.8800921838632376
12X129,2008,92623.0,81760.0,0.8827181153709122
12X134,2006,111483.0,99971.0,0.8967376191885759
12X134,2007,120738.0,108376.0,0.897613013301529
12X134,2008,122573.0,109840.0,0.8961190474247999
12X150,2006,132838.0,120284.0,0.9054939098751863
12X150,2007,135512.0,123459.0,0.9110558474526241
12X150,2008,140326.0,127889.0,0.9113706654504511
12X158,2006,39968.0,35101.0,0.8782275820656525
12X158,2007,305.0,305.0,1.0
12X190,2006,48070.0,42428.0,0.8826294986478053
12X190,2007,43764.0,38571.0,0.8813408280778722
12X190,2008,42225.0,38172.0,0.9040142095914743
12X195,2006,70534.0,63584.0,0.9014659596790201
12X195,2007,89521.0,81414.0,0.9094402430714581
12X195,2008,86796.0,78537.0,0.904845845430665
12X196,2006,70385.0,64951.0,0.9227960502948072
12X196,2007,89306.0,82892.0,0.9281795176135982
12X196,2008,89516.0,82397.0,0.9204723177979356
12X197,2006,106634.0,96077.0,0.9009978055779583
12X197,2007,99510.0,89445.0,0.8988543864938198
12X197,2008,101066.0,91668.0,0.9070112599687333
12X198,2006,89061.0,79311.0,0.8905244719911072
12X198,2007,82471.0,74817.0,0.9071916188720883
12X198,2008,76494.0,70864.0,0.9263994561664968
12X211,2006,126979.0,114203.0,0.8993849376668583
12X211,2007,124777.0,112679.0,0.9030430287633138
12X211,2008,127427.0,113927.0,0.8940569894920228
12X212,2006,106789.0,96364.0,0.9023775857063929
12X212,2007,98213.0,88121.0,0.8972437457363078
12X212,2008,84059.0,75259.0,0.8953116263576774
12X214,2006,153805.0,141956.0,0.9229608920386203
12X214,2007,155744.0,142328.0,0.9138586398191905
12X214,2008,148997.0,138841.0,0.9318375537762505
12X216,2006,83601.0,71390.0,0.8539371538617959
12X216,2007,68233.0,58583.0,0.8585728313279498
12X216,2008,42953.0,36441.0,0.8483924289339511
12X217,2006,80313.0,71581.0,0.8912753850559685
12X217,2007,64181.0,56665.0,0.8828936912793506
12X217,2008,69031.0,60987.0,0.8834726427257319
12X242,2006,27478.0,24872.0,0.9051604920299876
12X242,2007,45144.0,41723.0,0.9242202729044834
12X242,2008,45235.0,41681.0,0.9214325190670941
12X245,2006,51563.0,41615.0,0.8070709617361286
12X245,2007,76455.0,61259.0,0.8012425609835852
12X245,2008,84728.0,64525.0,0.7615546218487395
12X248,2006,41963.0,34876.0,0.8311131234659105
12X248,2007,51120.0,42170.0,0.8249217527386542
12X248,2008,55388.0,44903.0,0.8106990683902651
12X262,2006,50487.0,37691.0,0.7465486164755284
12X262,2007,66588.0,52821.0,0.7932510362227428
12X262,2008,67670.0,53656.0,0.7929067533619033
12X267,2006,28785.0,26516.0,0.9211742226854265
12X267,2007,48785.0,43244.0,0.8864200061494312
12X267,2008,55990.0,50139.0,0.8954991962850509
12X269,2006,35257.0,31785.0,0.9015231017953882
12X269,2007,38617.0,34750.0,0.8998627547453194
12X269,2008,37750.0,33723.0,0.8933245033112582
12X270,2006,52644.0,44050.0,0.8367525264037687
12X270,2007,77681.0,65138.0,0.8385319447483941
12X271,2006,88903.0,70093.0,0.7884210881522559
12X271,2007,111166.0,87497.0,0.787084180414875
12X271,2008,109560.0,86512.0,0.7896312522818547
12X273,2006,48883.0,45068.0,0.9219565083976025
12X273,2007,48532.0,44377.0,0.9143863842413253
12X273,2008,44969.0,40372.0,0.8977740221041162
12X286,2006,45825.0,41741.0,0.9108783415166394
12X286,2007,48477.0,43575.0,0.8988798811807661
12X286,2008,42394.0,38323.0,0.9039722602255036
12X297,2006,67316.0,55659.0,0.8268316596351536
12X297,2007,72023.0,59025.0,0.8195298724018716
12X297,2008,71246.0,59495.0,0.8350644246694551
12X300,2006,112098.0,97613.0,0.8707827079876537
12X300,2007,119657.0,106704.0,0.8917489156505679
12X300,2008,113257.0,101844.0,0.8992291867169359
12X316,2006,40974.0,38057.0,0.9288085127153805
12X316,2007,45942.0,42889.0,0.9335466457707544
12X316,2008,45669.0,43020.0,0.9419956644551009
12X318,2006,78286.0,66931.0,0.8549549089236901
12X318,2007,65830.0,55990.0,0.8505240771684642
12X318,2008,64502.0,56066.0,0.8692133577253418
12X321,2007,23982.0,12692.0,0.5292302560253523
12X321,2008,23034.0,12352.0,0.5362507597464617
12X341,2006,37460.0,32592.0,0.8700480512546717
12X341,2007,35148.0,31272.0,0.8897234551041311
12X341,2008,31225.0,27703.0,0.8872057646116893
12X383,2008,11460.0,10307.0,0.8993891797556719
12X384,2008,20136.0,18697.0,0.9285359555025824
12X388,2008,16713.0,15107.0,0.9039071381559265
12X403,2006,59696.0,50468.0,0.8454167783436076
12X403,2007,61332.0,53901.0,0.8788397573860302
12X403,2008,61010.0,53172.0,0.8715292574987707
12X404,2006,70574.0,55522.0,0.7867203219315896
12X404,2007,77544.0,59306.0,0.7648044980914062
12X404,2008,75170.0,56377.0,0.7499933484102701
12X428,2006,27458.0,9686.0,0.352756937868745
12X428,2007,26598.0,9561.0,0.35946311752763366
12X428,2008,25797.0,12347.0,0.4786215451409079
12X480,2007,54245.0,38179.0,0.7038252373490644
12X480,2008,53549.0,36568.0,0.6828885693477003
12X527,2006,66936.0,54858.0,0.819558981713876
12X527,2007,74434.0,62078.0,0.8340005911277104
12X527,2008,74653.0,61479.0,0.8235301997240566
12X543,2006,35237.0,28634.0,0.8126117433379686
12X543,2007,34747.0,28114.0,0.8091058220853599
12X543,2008,33120.0,26732.0,0.8071256038647343
12X550,2006,49029.0,41223.0,0.8407881049990822
12X550,2007,48317.0,42460.0,0.8787797255624314
12X550,2008,49555.0,44884.0,0.9057410957521945
12X680,2006,83822.0,68660.0,0.8191166996731168
12X680,2007,79319.0,61592.0,0.7765100417302285
12X680,2008,47092.0,36907.0,0.7837212265352926
12X682,2006,79376.0,66084.0,0.8325438419673453
12X682,2007,80847.0,66817.0,0.8264623300802751
12X682,2008,83863.0,69682.0,0.8309027819181284
12X684,2006,92221.0,75496.0,0.8186421747758102
12X684,2007,88929.0,75098.0,0.8444714322661899
12X684,2008,90255.0,72241.0,0.8004099495872805
12X690,2006,98857.0,79144.0,0.800590752298775
12X690,2007,99420.0,78194.0,0.7865017099175217
12X690,2008,84075.0,65695.0,0.7813856675587273
12X691,2006,21591.0,19535.0,0.9047751377888935
12X691,2007,24731.0,22760.0,0.9203024544094456
12X691,2008,32344.0,29151.0,0.9012799901063566
12X692,2006,84044.0,65636.0,0.7809718718766361
12X692,2007,84948.0,64511.0,0.7594175260159156
12X692,2008,81720.0,62396.0,0.7635340186000978
13K003,2006,113857.0,104115.0,0.9144365300332874
13K003,2007,109291.0,100218.0,0.9169831001637829
13K003,2008,106202.0,97413.0,0.9172426131334627
13K008,2006,79100.0,73799.0,0.932983565107459
13K008,2007,89850.0,84504.0,0.9405008347245409
13K008,2008,96301.0,90565.0,0.9404367555892462
13K009,2006,98111.0,88282.0,0.8998175535872635
13K009,2007,98309.0,89773.0,0.9131717340223174
13K009,2008,92722.0,84430.0,0.9105713854317207
13K011,2006,90299.0,82117.0,0.9093899157244266
13K011,2007,93114.0,85659.0,0.9199368516012629
13K011,2008,94212.0,86231.0,0.915286799983017
13K020,2006,80748.0,73237.0,0.9069822162778025
13K020,2007,80100.0,73895.0,0.9225343320848939
13K020,2008,71426.0,66215.0,0.9270433735614482
13K044,2006,110788.0,99276.0,0.8960898292233815
13K044,2007,98982.0,88785.0,0.8969812693216949
13K044,2008,87806.0,78912.0,0.8987085165022891
13K046,2006,73420.0,66334.0,0.9034867883410514
13K046,2007,70177.0,63748.0,0.9083887883494592
13K046,2008,65819.0,58650.0,0.8910800832586335
13K054,2006,71623.0,64147.0,0.8956201220278402
13K054,2007,62203.0,55197.0,0.8873687764255743
13K054,2008,52584.0,46983.0,0.8934847101780009
13K056,2006,66951.0,59844.0,0.8938477393914953
13K056,2007,63527.0,57445.0,0.9042611802855479
13K056,2008,59849.0,53990.0,0.9021036274624472
13K067,2006,50672.0,45236.0,0.8927218187559204
13K067,2007,46006.0,41155.0,0.894557231665435
13K067,2008,42742.0,38067.0,0.8906228066070844
13K093,2006,87339.0,77368.0,0.885835651885183
13K093,2007,81516.0,72266.0,0.8865253447176015
13K093,2008,76317.0,67228.0,0.880904647719381
13K103,2006,53459.0,50107.0,0.9372977421949531
13K103,2007,49301.0,45535.0,0.9236120971177055
13K103,2008,48582.0,44778.0,0.9216993948375942
13K113,2006,163183.0,150034.0,0.9194217534914789
13K113,2007,168287.0,154184.0,0.9161967353390339
13K113,2008,163469.0,146183.0,0.8942551798812007
13K117,2006,78345.0,65520.0,0.8363009764503159
13K117,2007,48602.0,39252.0,0.8076210855520349
13K133,2006,51550.0,46493.0,0.9019010669253152
13K133,2007,49762.0,44851.0,0.9013102367268196
13K133,2008,51740.0,46784.0,0.9042133745651334
13K256,2006,80194.0,71453.0,0.8910018205850812
13K256,2007,76689.0,67734.0,0.8832296678793569
13K256,2008,70958.0,63204.0,0.8907240903069421
13K258,2006,87163.0,75986.0,0.8717689845461951
13K258,2007,50042.0,43264.0,0.8645537748291435
13K265,2006,119250.0,97370.0,0.8165199161425577
13K265,2007,110401.0,92548.0,0.8382895082472079
13K265,2008,98869.0,76998.0,0.7787880933356259
13K266,2006,40330.0,37364.0,0.9264567319613192
13K266,2007,41827.0,38917.0,0.930427714155928
13K266,2008,36899.0,33939.0,0.9197810238759858
13K270,2006,54912.0,50047.0,0.9114037004662005
13K270,2007,50864.0,47199.0,0.9279451085246933
13K270,2008,45307.0,42114.0,0.9295252389255524
13K282,2006,122515.0,114469.0,0.9343264090111415
13K282,2007,133511.0,125449.0,0.9396154623963568
13K282,2008,154200.0,144026.0,0.9340207522697795
13K287,2006,36457.0,32008.0,0.8779658227500892
13K287,2007,32908.0,29384.0,0.8929135772456546
13K287,2008,31798.0,28170.0,0.88590477388515
13K301,2006,40871.0,36152.0,0.8845391597954539
13K301,2007,43174.0,37473.0,0.8679529346365868
13K301,2008,46910.0,41161.0,0.877446173523769
13K305,2006,84406.0,73855.0,0.8749970381252518
13K305,2007,77470.0,68789.0,0.8879437201497353
13K305,2008,73645.0,65367.0,0.8875958992463847
13K307,2006,62225.0,55194.0,0.8870068300522298
13K307,2007,52003.0,47274.0,0.9090629386766148
13K307,2008,48301.0,43517.0,0.9009544315852673
13K313,2006,53170.0,47424.0,0.8919315403422983
13K313,2007,50310.0,44594.0,0.8863844166169748
13K313,2008,48020.0,42846.0,0.892253227821741
13K336,2006,22884.0,21005.0,0.9178902289809474
13K336,2007,27728.0,25791.0,0.9301428159261397
13K336,2008,36247.0,31466.0,0.8680994289182553
13K350,2006,36771.0,31232.0,0.8493649887139322
13K350,2007,51908.0,43239.0,0.8329929875934345
13K350,2008,64173.0,53614.0,0.8354603961167469
13K412,2006,19139.0,16811.0,0.8783635508647265
13K412,2007,40120.0,34690.0,0.8646560319042872
13K412,2008,60804.0,49262.0,0.8101769620419709
13K419,2006,159343.0,137460.0,0.8626673277144273
13K419,2007,161542.0,140606.0,0.8703990293545951
13K419,2008,157402.0,137211.0,0.8717233580259462
13K430,2006,724622.0,682337.0,0.9416454372072611
13K430,2007,754417.0,719958.0,0.954323669800654
13K430,2008,786550.0,748482.0,0.951601296802492
13K439,2006,60111.0,56198.0,0.9349037613747899
13K439,2007,66794.0,63321.0,0.9480043117645297
13K439,2008,67702.0,63861.0,0.9432660778115861
13K483,2006,53994.0,48911.0,0.9058599103604105
13K483,2007,72490.0,64294.0,0.8869361291212581
13K483,2008,77420.0,69236.0,0.8942908809093257
13K488,2006,49595.0,42023.0,0.8473233188829519
13K488,2007,62481.0,52246.0,0.8361902018213537
13K492,2006,15867.0,15128.0,0.9534253482069704
13K492,2007,31236.0,29857.0,0.9558522217953643
13K492,2008,49632.0,46085.0,0.9285340103159252
13K499,2006,115805.0,93035.0,0.8033763654419066
13K499,2007,124695.0,100892.0,0.8091102289586591
13K499,2008,122995.0,96197.0,0.7821212244400179
13K527,2006,13805.0,12894.0,0.9340094168779428
13K527,2007,26819.0,25174.0,0.938662888250867
13K527,2008,44505.0,40895.0,0.9188855184810696
13K553,2007,46832.0,35630.0,0.7608045780662794
13K553,2008,39304.0,30197.0,0.7682933034805618
13K575,2007,23329.0,18636.0,0.7988340691842771
13K575,2008,18260.0,14693.0,0.8046549835706462
13K595,2006,58547.0,53330.0,0.9108921037798692
13K595,2007,55517.0,50883.0,0.9165300718698777
13K595,2008,56034.0,51285.0,0.9152478852125495
13K596,2007,14120.0,12651.0,0.8959631728045325
13K596,2008,25364.0,22374.0,0.882116385428166
13K605,2006,167752.0,140393.0,0.8369080547474844
13K605,2007,149917.0,122291.0,0.8157247010012206
13K605,2008,150446.0,121992.0,0.8108690161253872
13K616,2008,24073.0,15608.0,0.6483612345781581
13K670,2006,167177.0,145376.0,0.8695933052991739
13K670,2007,156602.0,138798.0,0.886310519661307
13K670,2008,144084.0,126241.0,0.8761625163099304
14K016,2006,73382.0,65611.0,0.8941020958818239
14K016,2007,70068.0,63568.0,0.9072329736827083
14K016,2008,65323.0,59107.0,0.9048420923717527
14K017,2006,73475.0,67804.0,0.9228172847907451
14K017,2007,69617.0,64906.0,0.9323297470445437
14K017,2008,72481.0,67283.0,0.9282846539093004
14K018,2006,47146.0,43495.0,0.9225597081406695
14K018,2007,45052.0,41595.0,0.9232664476604813
14K018,2008,44731.0,41673.0,0.9316357783192865
14K019,2006,97218.0,92144.0,0.9478080190911148
14K019,2007,93137.0,87916.0,0.9439427939486992
14K019,2008,81622.0,76745.0,0.9402489524882998
14K023,2006,62466.0,56579.0,0.9057567316620242
14K023,2007,62121.0,57058.0,0.9184977704801919
14K023,2008,57209.0,53021.0,0.9267947350941286
14K031,2006,108146.0,101979.0,0.9429752371793686
14K031,2007,100075.0,95444.0,0.9537247064701474
